,e-Folding Time (seconds),Average beta-decay energy,Daughter
251Bk,4812.830656405581,5.69,251Cf
251Cf,40884137734.07708,5.69,251Es
251Es,171392.17085760884,6410.0,251Fm
251Fm,27526.62138016142,5.69,251Md
251Md,364.42476732855215,5.69,251No
251No,1.1541560327111706,5.69,251Lr
251Lr,0.000432808512266689,5.69,251Rf
