FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 21:22:40
PROJECTILE       : Rb
TARGET           : Ag
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     1.581328E+02
  1.149757E-03     1.695201E+02
  1.321941E-03     1.817405E+02
  1.519911E-03     1.948502E+02
  1.747528E-03     2.089159E+02
  2.009233E-03     2.240100E+02
  2.310130E-03     2.402080E+02
  2.656088E-03     2.575973E+02
  3.053856E-03     2.762655E+02
  3.511192E-03     2.963115E+02
  4.037017E-03     3.178396E+02
  4.641589E-03     3.409678E+02
  5.336699E-03     3.658177E+02
  6.135907E-03     3.925243E+02
  7.054802E-03     4.212322E+02
  8.111308E-03     4.520986E+02
  9.326033E-03     4.852880E+02
  1.072267E-02     5.209787E+02
  1.232847E-02     5.593594E+02
  1.417474E-02     6.006331E+02
  1.629751E-02     6.450113E+02
  1.873817E-02     6.927134E+02
  2.154435E-02     7.439686E+02
  2.477076E-02     7.990276E+02
  2.848036E-02     8.581681E+02
  3.274549E-02     9.216423E+02
  3.764936E-02     9.896752E+02
  4.328761E-02     1.062491E+03
  4.977024E-02     1.140356E+03
  5.722368E-02     1.223600E+03
  6.579332E-02     1.312653E+03
  7.564633E-02     1.408028E+03
  8.697490E-02     1.510323E+03
  1.000000E-01     1.620187E+03
  1.149757E-01     1.738283E+03
  1.321941E-01     1.865240E+03
  1.519911E-01     2.001642E+03
  1.747528E-01     2.147587E+03
  2.009233E-01     2.302736E+03
  2.310130E-01     2.466554E+03
  2.656088E-01     2.638400E+03
  3.053856E-01     2.817496E+03
  3.511192E-01     3.002881E+03
  4.037017E-01     3.193446E+03
  4.641589E-01     3.387289E+03
  5.336699E-01     3.582440E+03
  6.135907E-01     3.777297E+03
  7.054802E-01     3.967894E+03
  8.111308E-01     4.147980E+03
  9.326033E-01     4.311776E+03
  1.072267E+00     4.454556E+03
  1.232847E+00     4.573617E+03
  1.417474E+00     4.668242E+03
  1.629751E+00     4.738942E+03
  1.873817E+00     4.786812E+03
  2.154435E+00     4.812959E+03
  2.477076E+00     4.818510E+03
  2.848036E+00     4.804263E+03
  3.274549E+00     4.770967E+03
  3.764936E+00     4.719295E+03
  4.328761E+00     4.649965E+03
  4.977024E+00     4.563739E+03
  5.722368E+00     4.461408E+03
  6.579332E+00     4.343898E+03
  7.564633E+00     4.212205E+03
  8.697490E+00     4.067419E+03
  1.000000E+01     3.910615E+03
  1.149757E+01     3.743074E+03
  1.321941E+01     3.566187E+03
  1.519911E+01     3.381549E+03
  1.747528E+01     3.190904E+03
  2.009233E+01     2.996232E+03
  2.310130E+01     2.799620E+03
  2.656088E+01     2.603318E+03
  3.053856E+01     2.409391E+03
  3.511192E+01     2.220100E+03
  4.037017E+01     2.037430E+03
  4.641589E+01     1.863116E+03
  5.336699E+01     1.698507E+03
  6.135907E+01     1.544798E+03
  7.054802E+01     1.402600E+03
  8.111308E+01     1.272324E+03
  9.326033E+01     1.153926E+03
  1.072267E+02     1.047168E+03
  1.232847E+02     9.514806E+02
  1.417474E+02     8.662406E+02
  1.629751E+02     7.906751E+02
  1.873817E+02     7.239284E+02
  2.154435E+02     6.652155E+02
  2.477076E+02     6.136862E+02
  2.848036E+02     5.686215E+02
  3.274549E+02     5.293863E+02
  3.764936E+02     4.953435E+02
  4.328761E+02     4.659529E+02
  4.977024E+02     4.407311E+02
  5.722368E+02     4.192443E+02
  6.579332E+02     4.010958E+02
  7.564633E+02     3.859096E+02
  8.697490E+02     3.733323E+02
  1.000000E+03     3.629091E+02
