FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 21:08:49
PROJECTILE       : As
TARGET           : Pt
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     1.749516E+02
  1.149757E-03     1.875596E+02
  1.321941E-03     2.010835E+02
  1.519911E-03     2.155904E+02
  1.747528E-03     2.311515E+02
  2.009233E-03     2.478476E+02
  2.310130E-03     2.657661E+02
  2.656088E-03     2.849932E+02
  3.053856E-03     3.056278E+02
  3.511192E-03     3.277768E+02
  4.037017E-03     3.515559E+02
  4.641589E-03     3.770872E+02
  5.336699E-03     4.045056E+02
  6.135907E-03     4.339566E+02
  7.054802E-03     4.655973E+02
  8.111308E-03     4.995911E+02
  9.326033E-03     5.361258E+02
  1.072267E-02     5.753958E+02
  1.232847E-02     6.176093E+02
  1.417474E-02     6.629929E+02
  1.629751E-02     7.117800E+02
  1.873817E-02     7.642296E+02
  2.154435E-02     8.206280E+02
  2.477076E-02     8.812607E+02
  2.848036E-02     9.462928E+02
  3.274549E-02     1.016297E+03
  3.764936E-02     1.091240E+03
  4.328761E-02     1.171559E+03
  4.977024E-02     1.257637E+03
  5.722368E-02     1.349933E+03
  6.579332E-02     1.448975E+03
  7.564633E-02     1.555353E+03
  8.697490E-02     1.669692E+03
  1.000000E-01     1.792625E+03
  1.149757E-01     1.924749E+03
  1.321941E-01     2.066593E+03
  1.519911E-01     2.218496E+03
  1.747528E-01     2.380306E+03
  2.009233E-01     2.551608E+03
  2.310130E-01     2.731896E+03
  2.656088E-01     2.920527E+03
  3.053856E-01     3.116690E+03
  3.511192E-01     3.319254E+03
  4.037017E-01     3.526708E+03
  4.641589E-01     3.736947E+03
  5.336699E-01     3.946942E+03
  6.135907E-01     4.152804E+03
  7.054802E-01     4.350283E+03
  8.111308E-01     4.535519E+03
  9.326033E-01     4.706052E+03
  1.072267E+00     4.862283E+03
  1.232847E+00     5.006413E+03
  1.417474E+00     5.137923E+03
  1.629751E+00     5.252952E+03
  1.873817E+00     5.347970E+03
  2.154435E+00     5.420390E+03
  2.477076E+00     5.467934E+03
  2.848036E+00     5.488829E+03
  3.274549E+00     5.482111E+03
  3.764936E+00     5.447765E+03
  4.328761E+00     5.386617E+03
  4.977024E+00     5.300105E+03
  5.722368E+00     5.190426E+03
  6.579332E+00     5.059537E+03
  7.564633E+00     4.909563E+03
  8.697490E+00     4.742492E+03
  1.000000E+01     4.560392E+03
  1.149757E+01     4.365046E+03
  1.321941E+01     4.158487E+03
  1.519911E+01     3.942767E+03
  1.747528E+01     3.720215E+03
  2.009233E+01     3.493434E+03
  2.310130E+01     3.264863E+03
  2.656088E+01     3.037175E+03
  3.053856E+01     2.812939E+03
  3.511192E+01     2.594698E+03
  4.037017E+01     2.384579E+03
  4.641589E+01     2.184504E+03
  5.336699E+01     1.995887E+03
  6.135907E+01     1.819887E+03
  7.054802E+01     1.657108E+03
  8.111308E+01     1.507900E+03
  9.326033E+01     1.372088E+03
  1.072267E+02     1.249380E+03
  1.232847E+02     1.139115E+03
  1.417474E+02     1.040539E+03
  1.629751E+02     9.528231E+02
  1.873817E+02     8.750487E+02
  2.154435E+02     8.063326E+02
  2.477076E+02     7.458301E+02
  2.848036E+02     6.927496E+02
  3.274549E+02     6.463592E+02
  3.764936E+02     6.060035E+02
  4.328761E+02     5.710901E+02
  4.977024E+02     5.410797E+02
  5.722368E+02     5.154804E+02
  6.579332E+02     4.938328E+02
  7.564633E+02     4.756907E+02
  8.697490E+02     4.606121E+02
  1.000000E+03     4.480641E+02
