FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 19:29:26
PROJECTILE       : N 
TARGET           : Eu
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     5.160952E+01
  1.149757E-03     5.534264E+01
  1.321941E-03     5.934287E+01
  1.519911E-03     6.362928E+01
  1.747528E-03     6.822355E+01
  2.009233E-03     7.314674E+01
  2.310130E-03     7.843648E+01
  2.656088E-03     8.411535E+01
  3.053856E-03     9.022300E+01
  3.511192E-03     9.679992E+01
  4.037017E-03     1.038928E+02
  4.641589E-03     1.115509E+02
  5.336699E-03     1.198291E+02
  6.135907E-03     1.287861E+02
  7.054802E-03     1.384847E+02
  8.111308E-03     1.489907E+02
  9.326033E-03     1.603723E+02
  1.072267E-02     1.726973E+02
  1.232847E-02     1.860302E+02
  1.417474E-02     2.004313E+02
  1.629751E-02     2.159486E+02
  1.873817E-02     2.326155E+02
  2.154435E-02     2.504450E+02
  2.477076E-02     2.694264E+02
  2.848036E-02     2.895233E+02
  3.274549E-02     3.106692E+02
  3.764936E-02     3.327591E+02
  4.328761E-02     3.556735E+02
  4.977024E-02     3.792052E+02
  5.722368E-02     4.030571E+02
  6.579332E-02     4.270249E+02
  7.564633E-02     4.509830E+02
  8.697490E-02     4.748226E+02
  1.000000E-01     4.984112E+02
  1.149757E-01     5.215641E+02
  1.321941E-01     5.440323E+02
  1.519911E-01     5.655155E+02
  1.747528E-01     5.856919E+02
  2.009233E-01     6.042591E+02
  2.310130E-01     6.209771E+02
  2.656088E-01     6.356901E+02
  3.053856E-01     6.483276E+02
  3.511192E-01     6.588804E+02
  4.037017E-01     6.673563E+02
  4.641589E-01     6.737227E+02
  5.336699E-01     6.778708E+02
  6.135907E-01     6.796030E+02
  7.054802E-01     6.787109E+02
  8.111308E-01     6.750268E+02
  9.326033E-01     6.683881E+02
  1.072267E+00     6.585648E+02
  1.232847E+00     6.453215E+02
  1.417474E+00     6.286382E+02
  1.629751E+00     6.087305E+02
  1.873817E+00     5.859582E+02
  2.154435E+00     5.607776E+02
  2.477076E+00     5.336819E+02
  2.848036E+00     5.051667E+02
  3.274549E+00     4.757156E+02
  3.764936E+00     4.457739E+02
  4.328761E+00     4.157666E+02
  4.977024E+00     3.860742E+02
  5.722368E+00     3.570283E+02
  6.579332E+00     3.289239E+02
  7.564633E+00     3.019927E+02
  8.697490E+00     2.764207E+02
  1.000000E+01     2.523415E+02
  1.149757E+01     2.298315E+02
  1.321941E+01     2.089270E+02
  1.519911E+01     1.896181E+02
  1.747528E+01     1.718697E+02
  2.009233E+01     1.556189E+02
  2.310130E+01     1.407875E+02
  2.656088E+01     1.272902E+02
  3.053856E+01     1.150336E+02
  3.511192E+01     1.039271E+02
  4.037017E+01     9.388054E+01
  4.641589E+01     8.480931E+01
  5.336699E+01     7.663234E+01
  6.135907E+01     6.927484E+01
  7.054802E+01     6.266515E+01
  8.111308E+01     5.673939E+01
  9.326033E+01     5.143564E+01
  1.072267E+02     4.669799E+01
  1.232847E+02     4.247400E+01
  1.417474E+02     3.871599E+01
  1.629751E+02     3.537990E+01
  1.873817E+02     3.242544E+01
  2.154435E+02     2.981592E+01
  2.477076E+02     2.751829E+01
  2.848036E+02     2.550213E+01
  3.274549E+02     2.374059E+01
  3.764936E+02     2.220808E+01
  4.328761E+02     2.088306E+01
  4.977024E+02     1.974493E+01
  5.722368E+02     1.877508E+01
  6.579332E+02     1.795593E+01
  7.564633E+02     1.727069E+01
  8.697490E+02     1.670300E+01
  1.000000E+03     1.623216E+01
