FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 22:44:50
PROJECTILE       : Pr
TARGET           : Ti
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     1.297357E+02
  1.149757E-03     1.391054E+02
  1.321941E-03     1.491606E+02
  1.519911E-03     1.599548E+02
  1.747528E-03     1.715444E+02
  2.009233E-03     1.839909E+02
  2.310130E-03     1.973608E+02
  2.656088E-03     2.117313E+02
  3.053856E-03     2.271778E+02
  3.511192E-03     2.437907E+02
  4.037017E-03     2.616659E+02
  4.641589E-03     2.809094E+02
  5.336699E-03     3.016370E+02
  6.135907E-03     3.239769E+02
  7.054802E-03     3.480709E+02
  8.111308E-03     3.740694E+02
  9.326033E-03     4.021431E+02
  1.072267E-02     4.324673E+02
  1.232847E-02     4.652461E+02
  1.417474E-02     5.006883E+02
  1.629751E-02     5.390211E+02
  1.873817E-02     5.804832E+02
  2.154435E-02     6.253265E+02
  2.477076E-02     6.738103E+02
  2.848036E-02     7.261933E+02
  3.274549E-02     7.827452E+02
  3.764936E-02     8.437251E+02
  4.328761E-02     9.093675E+02
  4.977024E-02     9.799600E+02
  5.722368E-02     1.055812E+03
  6.579332E-02     1.137175E+03
  7.564633E-02     1.224104E+03
  8.697490E-02     1.316709E+03
  1.000000E-01     1.415218E+03
  1.149757E-01     1.520112E+03
  1.321941E-01     1.632144E+03
  1.519911E-01     1.752182E+03
  1.747528E-01     1.881193E+03
  2.009233E-01     2.021389E+03
  2.310130E-01     2.175725E+03
  2.656088E-01     2.345422E+03
  3.053856E-01     2.529040E+03
  3.511192E-01     2.724035E+03
  4.037017E-01     2.927689E+03
  4.641589E-01     3.137153E+03
  5.336699E-01     3.349324E+03
  6.135907E-01     3.560521E+03
  7.054802E-01     3.766230E+03
  8.111308E-01     3.961778E+03
  9.326033E-01     4.142900E+03
  1.072267E+00     4.306220E+03
  1.232847E+00     4.449645E+03
  1.417474E+00     4.572416E+03
  1.629751E+00     4.674810E+03
  1.873817E+00     4.757727E+03
  2.154435E+00     4.822357E+03
  2.477076E+00     4.869758E+03
  2.848036E+00     4.900685E+03
  3.274549E+00     4.915486E+03
  3.764936E+00     4.914195E+03
  4.328761E+00     4.896708E+03
  4.977024E+00     4.862752E+03
  5.722368E+00     4.812228E+03
  6.579332E+00     4.745237E+03
  7.564633E+00     4.661975E+03
  8.697490E+00     4.562781E+03
  1.000000E+01     4.448331E+03
  1.149757E+01     4.319051E+03
  1.321941E+01     4.175920E+03
  1.519911E+01     4.019973E+03
  1.747528E+01     3.852220E+03
  2.009233E+01     3.674160E+03
  2.310130E+01     3.487375E+03
  2.656088E+01     3.293758E+03
  3.053856E+01     3.095398E+03
  3.511192E+01     2.894625E+03
  4.037017E+01     2.693817E+03
  4.641589E+01     2.495439E+03
  5.336699E+01     2.301599E+03
  6.135907E+01     2.114551E+03
  7.054802E+01     1.936103E+03
  8.111308E+01     1.767832E+03
  9.326033E+01     1.610824E+03
  1.072267E+02     1.465902E+03
  1.232847E+02     1.333449E+03
  1.417474E+02     1.213435E+03
  1.629751E+02     1.105683E+03
  1.873817E+02     1.009626E+03
  2.154435E+02     9.245725E+02
  2.477076E+02     8.497583E+02
  2.848036E+02     7.843637E+02
  3.274549E+02     7.273332E+02
  3.764936E+02     6.779710E+02
  4.328761E+02     6.354748E+02
  4.977024E+02     5.991117E+02
  5.722368E+02     5.682163E+02
  6.579332E+02     5.421762E+02
  7.564633E+02     5.204240E+02
  8.697490E+02     5.024802E+02
  1.000000E+03     4.876857E+02
