FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 09/08/2022 00:05:37
PROJECTILE       : Hg
TARGET           : Xe
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     2.402779E+02
  1.149757E-03     2.575911E+02
  1.321941E-03     2.761692E+02
  1.519911E-03     2.961118E+02
  1.747528E-03     3.175328E+02
  2.009233E-03     3.405291E+02
  2.310130E-03     3.652295E+02
  2.656088E-03     3.917648E+02
  3.053856E-03     4.202821E+02
  3.511192E-03     4.509353E+02
  4.037017E-03     4.838987E+02
  4.641589E-03     5.193600E+02
  5.336699E-03     5.575314E+02
  6.135907E-03     5.986372E+02
  7.054802E-03     6.429314E+02
  8.111308E-03     6.906918E+02
  9.326033E-03     7.422237E+02
  1.072267E-02     7.978686E+02
  1.232847E-02     8.580017E+02
  1.417474E-02     9.230328E+02
  1.629751E-02     9.934323E+02
  1.873817E-02     1.069683E+03
  2.154435E-02     1.152343E+03
  2.477076E-02     1.241999E+03
  2.848036E-02     1.339297E+03
  3.274549E-02     1.444931E+03
  3.764936E-02     1.559608E+03
  4.328761E-02     1.684068E+03
  4.977024E-02     1.819065E+03
  5.722368E-02     1.965344E+03
  6.579332E-02     2.123607E+03
  7.564633E-02     2.294504E+03
  8.697490E-02     2.478588E+03
  1.000000E-01     2.676291E+03
  1.149757E-01     2.887909E+03
  1.321941E-01     3.113576E+03
  1.519911E-01     3.353317E+03
  1.747528E-01     3.607354E+03
  2.009233E-01     3.876477E+03
  2.310130E-01     4.162165E+03
  2.656088E-01     4.466608E+03
  3.053856E-01     4.793477E+03
  3.511192E-01     5.148264E+03
  4.037017E-01     5.536352E+03
  4.641589E-01     5.960143E+03
  5.336699E-01     6.417130E+03
  6.135907E-01     6.901109E+03
  7.054802E-01     7.407485E+03
  8.111308E-01     7.929690E+03
  9.326033E-01     8.463397E+03
  1.072267E+00     9.002350E+03
  1.232847E+00     9.531663E+03
  1.417474E+00     1.004247E+04
  1.629751E+00     1.052281E+04
  1.873817E+00     1.096125E+04
  2.154435E+00     1.134996E+04
  2.477076E+00     1.168506E+04
  2.848036E+00     1.196458E+04
  3.274549E+00     1.219004E+04
  3.764936E+00     1.236397E+04
  4.328761E+00     1.248867E+04
  4.977024E+00     1.256614E+04
  5.722368E+00     1.259814E+04
  6.579332E+00     1.258609E+04
  7.564633E+00     1.253109E+04
  8.697490E+00     1.243392E+04
  1.000000E+01     1.229555E+04
  1.149757E+01     1.211724E+04
  1.321941E+01     1.190030E+04
  1.519911E+01     1.164613E+04
  1.747528E+01     1.135598E+04
  2.009233E+01     1.103146E+04
  2.310130E+01     1.067445E+04
  2.656088E+01     1.028787E+04
  3.053856E+01     9.873322E+03
  3.511192E+01     9.435301E+03
  4.037017E+01     8.977480E+03
  4.641589E+01     8.504694E+03
  5.336699E+01     8.022425E+03
  6.135907E+01     7.536294E+03
  7.054802E+01     7.051542E+03
  8.111308E+01     6.575046E+03
  9.326033E+01     6.111426E+03
  1.072267E+02     5.665937E+03
  1.232847E+02     5.242879E+03
  1.417474E+02     4.845825E+03
  1.629751E+02     4.477382E+03
  1.873817E+02     4.136921E+03
  2.154435E+02     3.827427E+03
  2.477076E+02     3.548554E+03
  2.848036E+02     3.299132E+03
  3.274549E+02     3.078227E+03
  3.764936E+02     2.883991E+03
  4.328761E+02     2.714675E+03
  4.977024E+02     2.568354E+03
  5.722368E+02     2.443057E+03
  6.579332E+02     2.336776E+03
  7.564633E+02     2.247444E+03
  8.697490E+02     2.173135E+03
  1.000000E+03     2.111366E+03
