FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 23:42:58
PROJECTILE       : W 
TARGET           : Cs
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     2.465328E+02
  1.149757E-03     2.647194E+02
  1.321941E-03     2.843170E+02
  1.519911E-03     3.054421E+02
  1.747528E-03     3.282163E+02
  2.009233E-03     3.528002E+02
  2.310130E-03     3.793274E+02
  2.656088E-03     4.079737E+02
  3.053856E-03     4.389077E+02
  3.511192E-03     4.723317E+02
  4.037017E-03     5.084503E+02
  4.641589E-03     5.474786E+02
  5.336699E-03     5.896503E+02
  6.135907E-03     6.352087E+02
  7.054802E-03     6.844032E+02
  8.111308E-03     7.374942E+02
  9.326033E-03     7.947396E+02
  1.072267E-02     8.564086E+02
  1.232847E-02     9.227659E+02
  1.417474E-02     9.941422E+02
  1.629751E-02     1.070877E+03
  1.873817E-02     1.153364E+03
  2.154435E-02     1.242032E+03
  2.477076E-02     1.337349E+03
  2.848036E-02     1.439830E+03
  3.274549E-02     1.550032E+03
  3.764936E-02     1.668558E+03
  4.328761E-02     1.796018E+03
  4.977024E-02     1.933059E+03
  5.722368E-02     2.080324E+03
  6.579332E-02     2.238439E+03
  7.564633E-02     2.407986E+03
  8.697490E-02     2.589470E+03
  1.000000E-01     2.783351E+03
  1.149757E-01     2.990308E+03
  1.321941E-01     3.210289E+03
  1.519911E-01     3.442566E+03
  1.747528E-01     3.686923E+03
  2.009233E-01     3.945370E+03
  2.310130E-01     4.221527E+03
  2.656088E-01     4.518309E+03
  3.053856E-01     4.838316E+03
  3.511192E-01     5.184279E+03
  4.037017E-01     5.558326E+03
  4.641589E-01     5.960935E+03
  5.336699E-01     6.389721E+03
  6.135907E-01     6.837966E+03
  7.054802E-01     7.302118E+03
  8.111308E-01     7.779200E+03
  9.326033E-01     8.262612E+03
  1.072267E+00     8.744873E+03
  1.232847E+00     9.217404E+03
  1.417474E+00     9.666809E+03
  1.629751E+00     1.009292E+04
  1.873817E+00     1.047645E+04
  2.154435E+00     1.081369E+04
  2.477076E+00     1.110038E+04
  2.848036E+00     1.133494E+04
  3.274549E+00     1.151791E+04
  3.764936E+00     1.165148E+04
  4.328761E+00     1.173831E+04
  4.977024E+00     1.178126E+04
  5.722368E+00     1.178258E+04
  6.579332E+00     1.174337E+04
  7.564633E+00     1.166495E+04
  8.697490E+00     1.154871E+04
  1.000000E+01     1.139545E+04
  1.149757E+01     1.120589E+04
  1.321941E+01     1.098107E+04
  1.519911E+01     1.072195E+04
  1.747528E+01     1.042997E+04
  2.009233E+01     1.010653E+04
  2.310130E+01     9.753615E+03
  2.656088E+01     9.373797E+03
  3.053856E+01     8.969827E+03
  3.511192E+01     8.545252E+03
  4.037017E+01     8.104000E+03
  4.641589E+01     7.651381E+03
  5.336699E+01     7.192094E+03
  6.135907E+01     6.732130E+03
  7.054802E+01     6.276668E+03
  8.111308E+01     5.831395E+03
  9.326033E+01     5.401023E+03
  1.072267E+02     4.990077E+03
  1.232847E+02     4.602090E+03
  1.417474E+02     4.239817E+03
  1.629751E+02     3.905393E+03
  1.873817E+02     3.599564E+03
  2.154435E+02     3.322553E+03
  2.477076E+02     3.073947E+03
  2.848036E+02     2.852733E+03
  3.274549E+02     2.657482E+03
  3.764936E+02     2.486509E+03
  4.328761E+02     2.337972E+03
  4.977024E+02     2.209993E+03
  5.722368E+02     2.100688E+03
  6.579332E+02     2.008173E+03
  7.564633E+02     1.930558E+03
  8.697490E+02     1.866109E+03
  1.000000E+03     1.812617E+03
