E(MeV),xs(mb)
19.7835,0.0
20.0,0.00511398
21.0,0.15648700000000001
22.0,0.486972
23.0,0.9685990000000001
24.0,2.15243
25.0,4.46103
26.0,7.18535
27.0,9.68899
28.0,11.6319
29.0,12.5296
30.0,12.6279
30.0,3.0542
32.0,2.61036
34.0,2.32984
36.0,2.09036
38.0,1.89795
40.0,1.81441
42.0,1.80798
44.0,1.75737
46.0,1.6957
48.0,1.63952
50.0,1.5371
52.0,1.48689
54.0,1.42365
56.0,1.37668
58.0,1.32338
60.0,1.32553
65.0,1.23549
70.0,1.15783
75.0,1.15188
80.0,1.11737
90.0,1.08978
100.0,1.03295
110.00000000000001,0.9638180000000001
120.0,0.921276
130.0,0.861326
140.0,0.825211
150.0,0.768731
160.0,0.739654
180.0,0.670107
200.0,0.811422
