FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 20:24:19
PROJECTILE       : Ti
TARGET           : Na
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     5.009112E+01
  1.149757E-03     5.374030E+01
  1.321941E-03     5.766343E+01
  1.519911E-03     6.188236E+01
  1.747528E-03     6.642141E+01
  2.009233E-03     7.130660E+01
  2.310130E-03     7.656708E+01
  2.656088E-03     8.223412E+01
  3.053856E-03     8.834320E+01
  3.511192E-03     9.493000E+01
  4.037017E-03     1.020354E+02
  4.641589E-03     1.097031E+02
  5.336699E-03     1.179802E+02
  6.135907E-03     1.269155E+02
  7.054802E-03     1.365619E+02
  8.111308E-03     1.469722E+02
  9.326033E-03     1.581972E+02
  1.072267E-02     1.702862E+02
  1.232847E-02     1.832999E+02
  1.417474E-02     1.972935E+02
  1.629751E-02     2.122919E+02
  1.873817E-02     2.282891E+02
  2.154435E-02     2.452661E+02
  2.477076E-02     2.632119E+02
  2.848036E-02     2.821423E+02
  3.274549E-02     3.021064E+02
  3.764936E-02     3.231917E+02
  4.328761E-02     3.455162E+02
  4.977024E-02     3.692336E+02
  5.722368E-02     3.945228E+02
  6.579332E-02     4.216236E+02
  7.564633E-02     4.509056E+02
  8.697490E-02     4.827116E+02
  1.000000E-01     5.169709E+02
  1.149757E-01     5.531869E+02
  1.321941E-01     5.906167E+02
  1.519911E-01     6.285604E+02
  1.747528E-01     6.665176E+02
  2.009233E-01     7.041748E+02
  2.310130E-01     7.412992E+02
  2.656088E-01     7.776522E+02
  3.053856E-01     8.129278E+02
  3.511192E-01     8.466566E+02
  4.037017E-01     8.783009E+02
  4.641589E-01     9.072386E+02
  5.336699E-01     9.328230E+02
  6.135907E-01     9.544811E+02
  7.054802E-01     9.717771E+02
  8.111308E-01     9.844956E+02
  9.326033E-01     9.926034E+02
  1.072267E+00     9.961913E+02
  1.232847E+00     9.954241E+02
  1.417474E+00     9.905099E+02
  1.629751E+00     9.816396E+02
  1.873817E+00     9.689894E+02
  2.154435E+00     9.526897E+02
  2.477076E+00     9.328606E+02
  2.848036E+00     9.095989E+02
  3.274549E+00     8.830248E+02
  3.764936E+00     8.532906E+02
  4.328761E+00     8.205441E+02
  4.977024E+00     7.850880E+02
  5.722368E+00     7.472068E+02
  6.579332E+00     7.072203E+02
  7.564633E+00     6.656146E+02
  8.697490E+00     6.228610E+02
  1.000000E+01     5.794946E+02
  1.149757E+01     5.360649E+02
  1.321941E+01     4.931547E+02
  1.519911E+01     4.512343E+02
  1.747528E+01     4.108208E+02
  2.009233E+01     3.723305E+02
  2.310130E+01     3.360933E+02
  2.656088E+01     3.023512E+02
  3.053856E+01     2.712516E+02
  3.511192E+01     2.428642E+02
  4.037017E+01     2.171918E+02
  4.641589E+01     1.941378E+02
  5.336699E+01     1.735657E+02
  6.135907E+01     1.553106E+02
  7.054802E+01     1.391669E+02
  8.111308E+01     1.249358E+02
  9.326033E+01     1.124063E+02
  1.072267E+02     1.013903E+02
  1.232847E+02     9.170595E+01
  1.417474E+02     8.319392E+01
  1.629751E+02     7.571477E+01
  1.873817E+02     6.914526E+01
  2.154435E+02     6.337895E+01
  2.477076E+02     5.832474E+01
  2.848036E+02     5.390362E+01
  3.274549E+02     5.004672E+01
  3.764936E+02     4.669411E+01
  4.328761E+02     4.379333E+01
  4.977024E+02     4.129757E+01
  5.722368E+02     3.916601E+01
  6.579332E+02     3.736182E+01
  7.564633E+02     3.585076E+01
  8.697490E+02     3.460384E+01
  1.000000E+03     3.357596E+01
