FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 09/08/2022 00:14:34
PROJECTILE       : Pb
TARGET           : Ra
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     3.122810E+02
  1.149757E-03     3.350392E+02
  1.321941E-03     3.595350E+02
  1.519911E-03     3.859070E+02
  1.747528E-03     4.143037E+02
  2.009233E-03     4.449158E+02
  2.310130E-03     4.779100E+02
  2.656088E-03     5.134888E+02
  3.053856E-03     5.518833E+02
  3.511192E-03     5.933407E+02
  4.037017E-03     6.381589E+02
  4.641589E-03     6.865057E+02
  5.336699E-03     7.388323E+02
  6.135907E-03     7.954380E+02
  7.054802E-03     8.567046E+02
  8.111308E-03     9.230289E+02
  9.326033E-03     9.948340E+02
  1.072267E-02     1.072572E+03
  1.232847E-02     1.156716E+03
  1.417474E-02     1.247759E+03
  1.629751E-02     1.346200E+03
  1.873817E-02     1.452552E+03
  2.154435E-02     1.567315E+03
  2.477076E-02     1.691043E+03
  2.848036E-02     1.824317E+03
  3.274549E-02     1.967781E+03
  3.764936E-02     2.122131E+03
  4.328761E-02     2.288095E+03
  4.977024E-02     2.466573E+03
  5.722368E-02     2.658342E+03
  6.579332E-02     2.864347E+03
  7.564633E-02     3.085457E+03
  8.697490E-02     3.322635E+03
  1.000000E-01     3.576757E+03
  1.149757E-01     3.849070E+03
  1.321941E-01     4.140483E+03
  1.519911E-01     4.450757E+03
  1.747528E-01     4.779142E+03
  2.009233E-01     5.125605E+03
  2.310130E-01     5.492105E+03
  2.656088E-01     5.883393E+03
  3.053856E-01     6.306482E+03
  3.511192E-01     6.764605E+03
  4.037017E-01     7.263430E+03
  4.641589E-01     7.807505E+03
  5.336699E-01     8.396294E+03
  6.135907E-01     9.022372E+03
  7.054802E-01     9.675439E+03
  8.111308E-01     1.034733E+04
  9.326033E-01     1.103189E+04
  1.072267E+00     1.172245E+04
  1.232847E+00     1.241471E+04
  1.417474E+00     1.310700E+04
  1.629751E+00     1.378945E+04
  1.873817E+00     1.444534E+04
  2.154435E+00     1.505908E+04
  2.477076E+00     1.561760E+04
  2.848036E+00     1.611190E+04
  3.274549E+00     1.653764E+04
  3.764936E+00     1.689331E+04
  4.328761E+00     1.717875E+04
  4.977024E+00     1.739218E+04
  5.722368E+00     1.753339E+04
  6.579332E+00     1.760159E+04
  7.564633E+00     1.759732E+04
  8.697490E+00     1.752282E+04
  1.000000E+01     1.738145E+04
  1.149757E+01     1.717753E+04
  1.321941E+01     1.691486E+04
  1.519911E+01     1.659791E+04
  1.747528E+01     1.622908E+04
  2.009233E+01     1.581166E+04
  2.310130E+01     1.534818E+04
  2.656088E+01     1.484219E+04
  3.053856E+01     1.429726E+04
  3.511192E+01     1.371767E+04
  4.037017E+01     1.310867E+04
  4.641589E+01     1.247628E+04
  5.336699E+01     1.182713E+04
  6.135907E+01     1.116898E+04
  7.054802E+01     1.050881E+04
  8.111308E+01     9.854644E+03
  9.326033E+01     9.214048E+03
  1.072267E+02     8.593297E+03
  1.232847E+02     7.999222E+03
  1.417474E+02     7.436795E+03
  1.629751E+02     6.910200E+03
  1.873817E+02     6.422179E+03
  2.154435E+02     5.974357E+03
  2.477076E+02     5.567480E+03
  2.848036E+02     5.201260E+03
  3.274549E+02     4.874711E+03
  3.764936E+02     4.586011E+03
  4.328761E+02     4.333058E+03
  4.977024E+02     4.113495E+03
  5.722368E+02     3.924717E+03
  6.579332E+02     3.763975E+03
  7.564633E+02     3.628308E+03
  8.697490E+02     3.514883E+03
  1.000000E+03     3.420086E+03
