FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 10/08/2022 01:19:22
PROJECTILE       : Ra
TARGET           : H 
TARGET AT. MASS  : 1.007900E+00
TARGET DENSITY   : 8.990000E-05 g/cm^3
TABULATED OUTPUT : STOPPING FORCE VERSUS ENERGY
DATA TYPE        : SPLINE INTERPOLATED
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : eV/nm


      E/n             S(E/n)

  1.000000E-03     9.623528E-02
  1.013925E-03     9.688494E-02
  1.028045E-03     9.754318E-02
  1.042361E-03     9.820963E-02
  1.056876E-03     9.888387E-02
  1.071593E-03     9.956545E-02
  1.086516E-03     1.002539E-01
  1.101646E-03     1.009486E-01
  1.116987E-03     1.016490E-01
  1.132541E-03     1.023545E-01
  1.148312E-03     1.030643E-01
  1.164303E-03     1.037777E-01
  1.180517E-03     1.044949E-01
  1.196956E-03     1.052158E-01
  1.213624E-03     1.059407E-01
  1.230524E-03     1.066698E-01
  1.247660E-03     1.074032E-01
  1.265034E-03     1.081412E-01
  1.282650E-03     1.088841E-01
  1.300511E-03     1.096321E-01
  1.318621E-03     1.103855E-01
  1.336984E-03     1.111446E-01
  1.355602E-03     1.119095E-01
  1.374479E-03     1.126803E-01
  1.393619E-03     1.134568E-01
  1.413026E-03     1.142391E-01
  1.432703E-03     1.150271E-01
  1.452654E-03     1.158208E-01
  1.472883E-03     1.166203E-01
  1.493393E-03     1.174255E-01
  1.514189E-03     1.182363E-01
  1.535275E-03     1.190528E-01
  1.556654E-03     1.198750E-01
  1.578331E-03     1.207029E-01
  1.600310E-03     1.215366E-01
  1.622595E-03     1.223761E-01
  1.645191E-03     1.232215E-01
  1.668101E-03     1.240730E-01
  1.691330E-03     1.249304E-01
  1.714882E-03     1.257940E-01
  1.738762E-03     1.266639E-01
  1.762975E-03     1.275401E-01
  1.787526E-03     1.284226E-01
  1.812418E-03     1.293116E-01
  1.837656E-03     1.302071E-01
  1.863246E-03     1.311091E-01
  1.889193E-03     1.320176E-01
  1.915501E-03     1.329328E-01
  1.942175E-03     1.338546E-01
  1.969220E-03     1.347831E-01
  1.996642E-03     1.357184E-01
  2.024447E-03     1.366606E-01
  2.052638E-03     1.376096E-01
  2.081222E-03     1.385657E-01
  2.110203E-03     1.395287E-01
  2.139589E-03     1.404988E-01
  2.169384E-03     1.414761E-01
  2.199593E-03     1.424605E-01
  2.230223E-03     1.434522E-01
  2.261280E-03     1.444512E-01
  2.292769E-03     1.454576E-01
  2.324697E-03     1.464716E-01
  2.357069E-03     1.474931E-01
  2.389893E-03     1.485223E-01
  2.423173E-03     1.495592E-01
  2.456916E-03     1.506038E-01
  2.491130E-03     1.516562E-01
  2.525820E-03     1.527165E-01
  2.560993E-03     1.537848E-01
  2.596656E-03     1.548611E-01
  2.632815E-03     1.559456E-01
  2.669478E-03     1.570382E-01
  2.706652E-03     1.581392E-01
  2.744343E-03     1.592485E-01
  2.782559E-03     1.603663E-01
  2.821308E-03     1.614925E-01
  2.860596E-03     1.626273E-01
  2.900430E-03     1.637706E-01
  2.940820E-03     1.649227E-01
  2.981772E-03     1.660836E-01
  3.023295E-03     1.672534E-01
  3.065395E-03     1.684321E-01
  3.108082E-03     1.696199E-01
  3.151363E-03     1.708168E-01
  3.195248E-03     1.720229E-01
  3.239743E-03     1.732382E-01
  3.284857E-03     1.744629E-01
  3.330600E-03     1.756969E-01
  3.376980E-03     1.769405E-01
  3.424006E-03     1.781936E-01
  3.471687E-03     1.794563E-01
  3.520031E-03     1.807289E-01
  3.569049E-03     1.820113E-01
  3.618750E-03     1.833036E-01
  3.669142E-03     1.846058E-01
  3.720237E-03     1.859181E-01
  3.772042E-03     1.872405E-01
  3.824570E-03     1.885730E-01
  3.877828E-03     1.899157E-01
  3.931829E-03     1.912687E-01
  3.986581E-03     1.926321E-01
  4.042096E-03     1.940059E-01
  4.098384E-03     1.953903E-01
  4.155455E-03     1.967852E-01
  4.213322E-03     1.981908E-01
  4.271994E-03     1.996071E-01
  4.331483E-03     2.010341E-01
  4.391801E-03     2.024720E-01
  4.452959E-03     2.039207E-01
  4.514968E-03     2.053803E-01
  4.577841E-03     2.068510E-01
  4.641589E-03     2.083327E-01
  4.706225E-03     2.098256E-01
  4.771761E-03     2.113297E-01
  4.838210E-03     2.128450E-01
  4.905584E-03     2.143716E-01
  4.973896E-03     2.159095E-01
  5.043159E-03     2.174587E-01
  5.113388E-03     2.190192E-01
  5.184594E-03     2.205911E-01
  5.256791E-03     2.221745E-01
  5.329994E-03     2.237693E-01
  5.404216E-03     2.253757E-01
  5.479472E-03     2.269935E-01
  5.555776E-03     2.286230E-01
  5.633143E-03     2.302639E-01
  5.711586E-03     2.319164E-01
  5.791123E-03     2.335805E-01
  5.871766E-03     2.352560E-01
  5.953533E-03     2.369432E-01
  6.036439E-03     2.386419E-01
  6.120498E-03     2.403522E-01
  6.205729E-03     2.420742E-01
  6.292146E-03     2.438077E-01
  6.379767E-03     2.455528E-01
  6.468608E-03     2.473095E-01
  6.558686E-03     2.490776E-01
  6.650018E-03     2.508573E-01
  6.742622E-03     2.526484E-01
  6.836516E-03     2.544510E-01
  6.931717E-03     2.562651E-01
  7.028244E-03     2.580905E-01
  7.126115E-03     2.599274E-01
  7.225349E-03     2.617757E-01
  7.325965E-03     2.636353E-01
  7.427982E-03     2.655062E-01
  7.531420E-03     2.673883E-01
  7.636298E-03     2.692816E-01
  7.742637E-03     2.711861E-01
  7.850456E-03     2.731016E-01
  7.959777E-03     2.750283E-01
  8.070620E-03     2.769659E-01
  8.183007E-03     2.789146E-01
  8.296959E-03     2.808742E-01
  8.412497E-03     2.828447E-01
  8.529644E-03     2.848262E-01
  8.648423E-03     2.868184E-01
  8.768856E-03     2.888215E-01
  8.890966E-03     2.908354E-01
  9.014776E-03     2.928600E-01
  9.140311E-03     2.948954E-01
  9.267593E-03     2.969416E-01
  9.396648E-03     2.989985E-01
  9.527500E-03     3.010661E-01
  9.660175E-03     3.031446E-01
  9.794697E-03     3.052337E-01
  9.931092E-03     3.073336E-01
  1.006939E-02     3.094442E-01
  1.020961E-02     3.115655E-01
  1.035178E-02     3.136976E-01
  1.049593E-02     3.158406E-01
  1.064209E-02     3.179944E-01
  1.079029E-02     3.201592E-01
  1.094055E-02     3.223350E-01
  1.109290E-02     3.245219E-01
  1.124737E-02     3.267198E-01
  1.140400E-02     3.289290E-01
  1.156280E-02     3.311494E-01
  1.172382E-02     3.333811E-01
  1.188708E-02     3.356243E-01
  1.205261E-02     3.378791E-01
  1.222045E-02     3.401456E-01
  1.239062E-02     3.424241E-01
  1.256317E-02     3.447147E-01
  1.273811E-02     3.470175E-01
  1.291550E-02     3.493326E-01
  1.309535E-02     3.516599E-01
  1.327771E-02     3.539997E-01
  1.346261E-02     3.563521E-01
  1.365008E-02     3.587173E-01
  1.384016E-02     3.610953E-01
  1.403289E-02     3.634865E-01
  1.422830E-02     3.658911E-01
  1.442644E-02     3.683092E-01
  1.462733E-02     3.707411E-01
  1.483103E-02     3.731868E-01
  1.503755E-02     3.756466E-01
  1.524696E-02     3.781207E-01
  1.545928E-02     3.806092E-01
  1.567455E-02     3.831125E-01
  1.589283E-02     3.856309E-01
  1.611414E-02     3.881647E-01
  1.633854E-02     3.907142E-01
  1.656606E-02     3.932798E-01
  1.679675E-02     3.958617E-01
  1.703065E-02     3.984601E-01
  1.726781E-02     4.010752E-01
  1.750827E-02     4.037073E-01
  1.775208E-02     4.063565E-01
  1.799929E-02     4.090233E-01
  1.824993E-02     4.117080E-01
  1.850407E-02     4.144109E-01
  1.876175E-02     4.171325E-01
  1.902301E-02     4.198731E-01
  1.928792E-02     4.226330E-01
  1.955651E-02     4.254123E-01
  1.982884E-02     4.282114E-01
  2.010496E-02     4.310304E-01
  2.038493E-02     4.338697E-01
  2.066880E-02     4.367295E-01
  2.095662E-02     4.396103E-01
  2.124845E-02     4.425123E-01
  2.154435E-02     4.454359E-01
  2.184436E-02     4.483817E-01
  2.214855E-02     4.513497E-01
  2.245698E-02     4.543402E-01
  2.276970E-02     4.573535E-01
  2.308678E-02     4.603897E-01
  2.340827E-02     4.634492E-01
  2.373424E-02     4.665322E-01
  2.406475E-02     4.696391E-01
  2.439986E-02     4.727701E-01
  2.473964E-02     4.759257E-01
  2.508415E-02     4.791061E-01
  2.543346E-02     4.823118E-01
  2.578763E-02     4.855427E-01
  2.614673E-02     4.887992E-01
  2.651084E-02     4.920814E-01
  2.688001E-02     4.953897E-01
  2.725433E-02     4.987241E-01
  2.763385E-02     5.020851E-01
  2.801867E-02     5.054730E-01
  2.840884E-02     5.088879E-01
  2.880444E-02     5.123303E-01
  2.920556E-02     5.158004E-01
  2.961225E-02     5.192983E-01
  3.002462E-02     5.228242E-01
  3.044272E-02     5.263784E-01
  3.086665E-02     5.299609E-01
  3.129648E-02     5.335722E-01
  3.173230E-02     5.372123E-01
  3.217418E-02     5.408815E-01
  3.262222E-02     5.445802E-01
  3.307650E-02     5.483086E-01
  3.353710E-02     5.520669E-01
  3.400412E-02     5.558552E-01
  3.447764E-02     5.596737E-01
  3.495776E-02     5.635227E-01
  3.544456E-02     5.674021E-01
  3.593814E-02     5.713124E-01
  3.643859E-02     5.752535E-01
  3.694601E-02     5.792259E-01
  3.746050E-02     5.832297E-01
  3.798215E-02     5.872651E-01
  3.851107E-02     5.913324E-01
  3.904735E-02     5.954317E-01
  3.959110E-02     5.995630E-01
  4.014242E-02     6.037266E-01
  4.070142E-02     6.079226E-01
  4.126821E-02     6.121512E-01
  4.184289E-02     6.164124E-01
  4.242556E-02     6.207066E-01
  4.301636E-02     6.250340E-01
  4.361538E-02     6.293946E-01
  4.422274E-02     6.337888E-01
  4.483856E-02     6.382165E-01
  4.546295E-02     6.426780E-01
  4.609604E-02     6.471733E-01
  4.673795E-02     6.517025E-01
  4.738880E-02     6.562657E-01
  4.804870E-02     6.608632E-01
  4.871780E-02     6.654950E-01
  4.939622E-02     6.701614E-01
  5.008408E-02     6.748625E-01
  5.078152E-02     6.795984E-01
  5.148867E-02     6.843693E-01
  5.220568E-02     6.891752E-01
  5.293266E-02     6.940163E-01
  5.366977E-02     6.988926E-01
  5.441714E-02     7.038042E-01
  5.517492E-02     7.087513E-01
  5.594326E-02     7.137341E-01
  5.672229E-02     7.187527E-01
  5.751217E-02     7.238073E-01
  5.831305E-02     7.288980E-01
  5.912508E-02     7.340248E-01
  5.994843E-02     7.391879E-01
  6.078323E-02     7.443872E-01
  6.162966E-02     7.496228E-01
  6.248788E-02     7.548949E-01
  6.335805E-02     7.602034E-01
  6.424034E-02     7.655484E-01
  6.513491E-02     7.709302E-01
  6.604194E-02     7.763488E-01
  6.696160E-02     7.818043E-01
  6.789407E-02     7.872968E-01
  6.883952E-02     7.928262E-01
  6.979814E-02     7.983925E-01
  7.077011E-02     8.039957E-01
  7.175561E-02     8.096359E-01
  7.275484E-02     8.153131E-01
  7.376798E-02     8.210274E-01
  7.479523E-02     8.267789E-01
  7.583678E-02     8.325676E-01
  7.689284E-02     8.383936E-01
  7.796360E-02     8.442569E-01
  7.904928E-02     8.501574E-01
  8.015007E-02     8.560949E-01
  8.126619E-02     8.620695E-01
  8.239786E-02     8.680811E-01
  8.354528E-02     8.741296E-01
  8.470868E-02     8.802151E-01
  8.588829E-02     8.863376E-01
  8.708431E-02     8.924971E-01
  8.829700E-02     8.986935E-01
  8.952657E-02     9.049267E-01
  9.077327E-02     9.111966E-01
  9.203732E-02     9.175031E-01
  9.331898E-02     9.238459E-01
  9.461848E-02     9.302249E-01
  9.593608E-02     9.366400E-01
  9.727203E-02     9.430911E-01
