FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 22:58:25
PROJECTILE       : Sm
TARGET           : Ir
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     2.624576E+02
  1.149757E-03     2.813454E+02
  1.321941E-03     3.016076E+02
  1.519911E-03     3.233472E+02
  1.747528E-03     3.466658E+02
  2.009233E-03     3.716891E+02
  2.310130E-03     3.985396E+02
  2.656088E-03     4.273637E+02
  3.053856E-03     4.583021E+02
  3.511192E-03     4.915181E+02
  4.037017E-03     5.271888E+02
  4.641589E-03     5.655020E+02
  5.336699E-03     6.066580E+02
  6.135907E-03     6.508916E+02
  7.054802E-03     6.984410E+02
  8.111308E-03     7.495670E+02
  9.326033E-03     8.045725E+02
  1.072267E-02     8.637522E+02
  1.232847E-02     9.274550E+02
  1.417474E-02     9.960445E+02
  1.629751E-02     1.069916E+03
  1.873817E-02     1.149501E+03
  2.154435E-02     1.235253E+03
  2.477076E-02     1.327649E+03
  2.848036E-02     1.427222E+03
  3.274549E-02     1.534497E+03
  3.764936E-02     1.650052E+03
  4.328761E-02     1.774452E+03
  4.977024E-02     1.908318E+03
  5.722368E-02     2.052363E+03
  6.579332E-02     2.207216E+03
  7.564633E-02     2.373417E+03
  8.697490E-02     2.551481E+03
  1.000000E-01     2.742043E+03
  1.149757E-01     2.945933E+03
  1.321941E-01     3.164245E+03
  1.519911E-01     3.398340E+03
  1.747528E-01     3.649827E+03
  2.009233E-01     3.920451E+03
  2.310130E-01     4.212013E+03
  2.656088E-01     4.526273E+03
  3.053856E-01     4.864757E+03
  3.511192E-01     5.227610E+03
  4.037017E-01     5.614060E+03
  4.641589E-01     6.023118E+03
  5.336699E-01     6.453264E+03
  6.135907E-01     6.900095E+03
  7.054802E-01     7.358245E+03
  8.111308E-01     7.821255E+03
  9.326033E-01     8.280275E+03
  1.072267E+00     8.732203E+03
  1.232847E+00     9.176809E+03
  1.417474E+00     9.608163E+03
  1.629751E+00     1.001839E+04
  1.873817E+00     1.039950E+04
  2.154435E+00     1.074505E+04
  2.477076E+00     1.104981E+04
  2.848036E+00     1.130902E+04
  3.274549E+00     1.151830E+04
  3.764936E+00     1.167414E+04
  4.328761E+00     1.177447E+04
  4.977024E+00     1.181913E+04
  5.722368E+00     1.180986E+04
  6.579332E+00     1.174941E+04
  7.564633E+00     1.164121E+04
  8.697490E+00     1.148858E+04
  1.000000E+01     1.129455E+04
  1.149757E+01     1.106172E+04
  1.321941E+01     1.079219E+04
  1.519911E+01     1.048777E+04
  1.747528E+01     1.015116E+04
  2.009233E+01     9.784574E+03
  2.310130E+01     9.390931E+03
  2.656088E+01     8.973996E+03
  3.053856E+01     8.537170E+03
  3.511192E+01     8.085287E+03
  4.037017E+01     7.623265E+03
  4.641589E+01     7.156411E+03
  5.336699E+01     6.689884E+03
  6.135907E+01     6.229297E+03
  7.054802E+01     5.779782E+03
  8.111308E+01     5.346284E+03
  9.326033E+01     4.932657E+03
  1.072267E+02     4.542487E+03
  1.232847E+02     4.178175E+03
  1.417474E+02     3.841793E+03
  1.629751E+02     3.534022E+03
  1.873817E+02     3.254847E+03
  2.154435E+02     3.003776E+03
  2.477076E+02     2.779791E+03
  2.848036E+02     2.581515E+03
  3.274549E+02     2.407130E+03
  3.764936E+02     2.255031E+03
  4.328761E+02     2.123209E+03
  4.977024E+02     2.009859E+03
  5.722368E+02     1.913205E+03
  6.579332E+02     1.831497E+03
  7.564633E+02     1.763004E+03
  8.697490E+02     1.706107E+03
  1.000000E+03     1.658809E+03
