FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 21:32:35
PROJECTILE       : Zr
TARGET           : Mg
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     6.861091E+01
  1.149757E-03     7.358965E+01
  1.321941E-03     7.893734E+01
  1.519911E-03     8.468311E+01
  1.747528E-03     9.086041E+01
  2.009233E-03     9.750324E+01
  2.310130E-03     1.046504E+02
  2.656088E-03     1.123454E+02
  3.053856E-03     1.206390E+02
  3.511192E-03     1.295628E+02
  4.037017E-03     1.392040E+02
  4.641589E-03     1.496082E+02
  5.336699E-03     1.608496E+02
  6.135907E-03     1.730065E+02
  7.054802E-03     1.861650E+02
  8.111308E-03     2.004200E+02
  9.326033E-03     2.158738E+02
  1.072267E-02     2.326365E+02
  1.232847E-02     2.508296E+02
  1.417474E-02     2.705783E+02
  1.629751E-02     2.920146E+02
  1.873817E-02     3.152740E+02
  2.154435E-02     3.404835E+02
  2.477076E-02     3.677642E+02
  2.848036E-02     3.972853E+02
  3.274549E-02     4.291561E+02
  3.764936E-02     4.633929E+02
  4.328761E-02     4.999298E+02
  4.977024E-02     5.386648E+02
  5.722368E-02     5.795154E+02
  6.579332E-02     6.224711E+02
  7.564633E-02     6.677141E+02
  8.697490E-02     7.157752E+02
  1.000000E-01     7.674653E+02
  1.149757E-01     8.234305E+02
  1.321941E-01     8.838109E+02
  1.519911E-01     9.484173E+02
  1.747528E-01     1.017129E+03
  2.009233E-01     1.089385E+03
  2.310130E-01     1.163959E+03
  2.656088E-01     1.239547E+03
  3.053856E-01     1.315063E+03
  3.511192E-01     1.389754E+03
  4.037017E-01     1.463239E+03
  4.641589E-01     1.535359E+03
  5.336699E-01     1.605876E+03
  6.135907E-01     1.674202E+03
  7.054802E-01     1.739287E+03
  8.111308E-01     1.799852E+03
  9.326033E-01     1.854456E+03
  1.072267E+00     1.901752E+03
  1.232847E+00     1.940739E+03
  1.417474E+00     1.970772E+03
  1.629751E+00     1.991594E+03
  1.873817E+00     2.003283E+03
  2.154435E+00     2.006151E+03
  2.477076E+00     2.000632E+03
  2.848036E+00     1.987131E+03
  3.274549E+00     1.966145E+03
  3.764936E+00     1.937890E+03
  4.328761E+00     1.902800E+03
  4.977024E+00     1.861065E+03
  5.722368E+00     1.812922E+03
  6.579332E+00     1.758698E+03
  7.564633E+00     1.698395E+03
  8.697490E+00     1.632623E+03
  1.000000E+01     1.561869E+03
  1.149757E+01     1.486706E+03
  1.321941E+01     1.407889E+03
  1.519911E+01     1.326224E+03
  1.747528E+01     1.242696E+03
  2.009233E+01     1.158273E+03
  2.310130E+01     1.073970E+03
  2.656088E+01     9.908912E+02
  3.053856E+01     9.099164E+02
  3.511192E+01     8.318419E+02
  4.037017E+01     7.574995E+02
  4.641589E+01     6.875152E+02
  5.336699E+01     6.222706E+02
  6.135907E+01     5.620979E+02
  7.054802E+01     5.070699E+02
  8.111308E+01     4.572144E+02
  9.326033E+01     4.123352E+02
  1.072267E+02     3.722807E+02
  1.232847E+02     3.366761E+02
  1.417474E+02     3.051896E+02
  1.629751E+02     2.774592E+02
  1.873817E+02     2.531111E+02
  2.154435E+02     2.317841E+02
  2.477076E+02     2.131539E+02
  2.848036E+02     1.969197E+02
  3.274549E+02     1.828111E+02
  3.764936E+02     1.705874E+02
  4.328761E+02     1.600403E+02
  4.977024E+02     1.509873E+02
  5.722368E+02     1.432687E+02
  6.579332E+02     1.367426E+02
  7.564633E+02     1.312800E+02
  8.697490E+02     1.267725E+02
  1.000000E+03     1.230558E+02
