FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 21:58:58
PROJECTILE       : Ag
TARGET           : Ne
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     6.767454E+01
  1.149757E-03     7.252601E+01
  1.321941E-03     7.772399E+01
  1.519911E-03     8.329296E+01
  1.747528E-03     8.925750E+01
  2.009233E-03     9.565045E+01
  2.310130E-03     1.024968E+02
  2.656088E-03     1.098308E+02
  3.053856E-03     1.176869E+02
  3.511192E-03     1.261027E+02
  4.037017E-03     1.351171E+02
  4.641589E-03     1.447736E+02
  5.336699E-03     1.551186E+02
  6.135907E-03     1.662025E+02
  7.054802E-03     1.780794E+02
  8.111308E-03     1.908082E+02
  9.326033E-03     2.044496E+02
  1.072267E-02     2.190747E+02
  1.232847E-02     2.347559E+02
  1.417474E-02     2.515740E+02
  1.629751E-02     2.696155E+02
  1.873817E-02     2.889739E+02
  2.154435E-02     3.097498E+02
  2.477076E-02     3.320507E+02
  2.848036E-02     3.559933E+02
  3.274549E-02     3.816984E+02
  3.764936E-02     4.092973E+02
  4.328761E-02     4.389273E+02
  4.977024E-02     4.707473E+02
  5.722368E-02     5.049575E+02
  6.579332E-02     5.418282E+02
  7.564633E-02     5.816913E+02
  8.697490E-02     6.248669E+02
  1.000000E-01     6.715549E+02
  1.149757E-01     7.218266E+02
  1.321941E-01     7.757188E+02
  1.519911E-01     8.333218E+02
  1.747528E-01     8.947852E+02
  2.009233E-01     9.602449E+02
  2.310130E-01     1.029799E+03
  2.656088E-01     1.103425E+03
  3.053856E-01     1.181074E+03
  3.511192E-01     1.262568E+03
  4.037017E-01     1.347413E+03
  4.641589E-01     1.434575E+03
  5.336699E-01     1.522378E+03
  6.135907E-01     1.608687E+03
  7.054802E-01     1.691198E+03
  8.111308E-01     1.767817E+03
  9.326033E-01     1.836947E+03
  1.072267E+00     1.897575E+03
  1.232847E+00     1.949234E+03
  1.417474E+00     1.991858E+03
  1.629751E+00     2.025626E+03
  1.873817E+00     2.050846E+03
  2.154435E+00     2.067842E+03
  2.477076E+00     2.076866E+03
  2.848036E+00     2.078118E+03
  3.274549E+00     2.071710E+03
  3.764936E+00     2.057669E+03
  4.328761E+00     2.036008E+03
  4.977024E+00     2.006736E+03
  5.722368E+00     1.969875E+03
  6.579332E+00     1.925514E+03
  7.564633E+00     1.873810E+03
  8.697490E+00     1.815032E+03
  1.000000E+01     1.749560E+03
  1.149757E+01     1.677944E+03
  1.321941E+01     1.600943E+03
  1.519911E+01     1.519315E+03
  1.747528E+01     1.433996E+03
  2.009233E+01     1.346019E+03
  2.310130E+01     1.256541E+03
  2.656088E+01     1.166685E+03
  3.053856E+01     1.077545E+03
  3.511192E+01     9.902557E+02
  4.037017E+01     9.058206E+02
  4.641589E+01     8.251337E+02
  5.336699E+01     7.489328E+02
  6.135907E+01     6.778001E+02
  7.054802E+01     6.120883E+02
  8.111308E+01     5.520002E+02
  9.326033E+01     4.975641E+02
  1.072267E+02     4.486788E+02
  1.232847E+02     4.050563E+02
  1.417474E+02     3.664131E+02
  1.629751E+02     3.323746E+02
  1.873817E+02     3.025115E+02
  2.154435E+02     2.764104E+02
  2.477076E+02     2.536719E+02
  2.848036E+02     2.339227E+02
  3.274549E+02     2.168173E+02
  3.764936E+02     2.020482E+02
  4.328761E+02     1.893445E+02
  4.977024E+02     1.784709E+02
  5.722368E+02     1.692207E+02
  6.579332E+02     1.614130E+02
  7.564633E+02     1.548859E+02
  8.697490E+02     1.495069E+02
  1.000000E+03     1.450782E+02
