FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 23:06:43
PROJECTILE       : Tb
TARGET           : Li
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     3.527652E+01
  1.149757E-03     3.788415E+01
  1.321941E-03     4.069458E+01
  1.519911E-03     4.372524E+01
  1.747528E-03     4.699569E+01
  2.009233E-03     5.052856E+01
  2.310130E-03     5.434644E+01
  2.656088E-03     5.847705E+01
  3.053856E-03     6.295024E+01
  3.511192E-03     6.779856E+01
  4.037017E-03     7.305953E+01
  4.641589E-03     7.877438E+01
  5.336699E-03     8.499036E+01
  6.135907E-03     9.175961E+01
  7.054802E-03     9.914149E+01
  8.111308E-03     1.072051E+02
  9.326033E-03     1.160181E+02
  1.072267E-02     1.256700E+02
  1.232847E-02     1.362459E+02
  1.417474E-02     1.478349E+02
  1.629751E-02     1.605188E+02
  1.873817E-02     1.743586E+02
  2.154435E-02     1.893782E+02
  2.477076E-02     2.055493E+02
  2.848036E-02     2.227877E+02
  3.274549E-02     2.409697E+02
  3.764936E-02     2.599590E+02
  4.328761E-02     2.796478E+02
  4.977024E-02     2.999694E+02
  5.722368E-02     3.208877E+02
  6.579332E-02     3.423870E+02
  7.564633E-02     3.645551E+02
  8.697490E-02     3.873967E+02
  1.000000E-01     4.107057E+02
  1.149757E-01     4.341931E+02
  1.321941E-01     4.576836E+02
  1.519911E-01     4.812567E+02
  1.747528E-01     5.053280E+02
  2.009233E-01     5.306480E+02
  2.310130E-01     5.584530E+02
  2.656088E-01     5.896447E+02
  3.053856E-01     6.242576E+02
  3.511192E-01     6.619053E+02
  4.037017E-01     7.021731E+02
  4.641589E-01     7.447827E+02
  5.336699E-01     7.892925E+02
  6.135907E-01     8.348548E+02
  7.054802E-01     8.802789E+02
  8.111308E-01     9.244345E+02
  9.326033E-01     9.661814E+02
  1.072267E+00     1.004471E+03
  1.232847E+00     1.038455E+03
  1.417474E+00     1.067553E+03
  1.629751E+00     1.091430E+03
  1.873817E+00     1.110005E+03
  2.154435E+00     1.123298E+03
  2.477076E+00     1.131474E+03
  2.848036E+00     1.134712E+03
  3.274549E+00     1.133201E+03
  3.764936E+00     1.127137E+03
  4.328761E+00     1.116678E+03
  4.977024E+00     1.101978E+03
  5.722368E+00     1.083176E+03
  6.579332E+00     1.060429E+03
  7.564633E+00     1.033902E+03
  8.697490E+00     1.003798E+03
  1.000000E+01     9.702436E+02
  1.149757E+01     9.335079E+02
  1.321941E+01     8.944161E+02
  1.519911E+01     8.529443E+02
  1.747528E+01     8.094120E+02
  2.009233E+01     7.644035E+02
  2.310130E+01     7.184377E+02
  2.656088E+01     6.720479E+02
  3.053856E+01     6.257601E+02
  3.511192E+01     5.800892E+02
  4.037017E+01     5.355180E+02
  4.641589E+01     4.924972E+02
  5.336699E+01     4.513993E+02
  6.135907E+01     4.125412E+02
  7.054802E+01     3.761491E+02
  8.111308E+01     3.423845E+02
  9.326033E+01     3.113231E+02
  1.072267E+02     2.829908E+02
  1.232847E+02     2.573301E+02
  1.417474E+02     2.342493E+02
  1.629751E+02     2.136178E+02
  1.873817E+02     1.952726E+02
  2.154435E+02     1.790409E+02
  2.477076E+02     1.647515E+02
  2.848036E+02     1.522207E+02
  3.274549E+02     1.412752E+02
  3.764936E+02     1.317565E+02
  4.328761E+02     1.235174E+02
  4.977024E+02     1.164243E+02
  5.722368E+02     1.103655E+02
  6.579332E+02     1.052253E+02
  7.564633E+02     1.008942E+02
  8.697490E+02     9.731024E+01
  1.000000E+03     9.435201E+01
