FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 20:43:19
PROJECTILE       : Co
TARGET           : Na
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     5.471328E+01
  1.149757E-03     5.871794E+01
  1.321941E-03     6.302665E+01
  1.519911E-03     6.766359E+01
  1.747528E-03     7.265755E+01
  2.009233E-03     7.803755E+01
  2.310130E-03     8.383671E+01
  2.656088E-03     9.009112E+01
  3.053856E-03     9.683895E+01
  3.511192E-03     1.041234E+02
  4.037017E-03     1.119907E+02
  4.641589E-03     1.204907E+02
  5.336699E-03     1.296771E+02
  6.135907E-03     1.396053E+02
  7.054802E-03     1.503326E+02
  8.111308E-03     1.619226E+02
  9.326033E-03     1.744314E+02
  1.072267E-02     1.879169E+02
  1.232847E-02     2.024353E+02
  1.417474E-02     2.180337E+02
  1.629751E-02     2.347588E+02
  1.873817E-02     2.526702E+02
  2.154435E-02     2.718080E+02
  2.477076E-02     2.921579E+02
  2.848036E-02     3.136788E+02
  3.274549E-02     3.363327E+02
  3.764936E-02     3.601194E+02
  4.328761E-02     3.850961E+02
  4.977024E-02     4.113924E+02
  5.722368E-02     4.392264E+02
  6.579332E-02     4.689273E+02
  7.564633E-02     5.009453E+02
  8.697490E-02     5.358332E+02
  1.000000E-01     5.740155E+02
  1.149757E-01     6.152951E+02
  1.321941E-01     6.590239E+02
  1.519911E-01     7.044551E+02
  1.747528E-01     7.509767E+02
  2.009233E-01     7.981863E+02
  2.310130E-01     8.458452E+02
  2.656088E-01     8.937747E+02
  3.053856E-01     9.417424E+02
  3.511192E-01     9.893462E+02
  4.037017E-01     1.035952E+03
  4.641589E-01     1.080728E+03
  5.336699E-01     1.122641E+03
  6.135907E-01     1.160553E+03
  7.054802E-01     1.193486E+03
  8.111308E-01     1.220763E+03
  9.326033E-01     1.242051E+03
  1.072267E+00     1.257306E+03
  1.232847E+00     1.266700E+03
  1.417474E+00     1.270541E+03
  1.629751E+00     1.269168E+03
  1.873817E+00     1.262840E+03
  2.154435E+00     1.251799E+03
  2.477076E+00     1.236193E+03
  2.848036E+00     1.216115E+03
  3.274549E+00     1.191620E+03
  3.764936E+00     1.162747E+03
  4.328761E+00     1.129557E+03
  4.977024E+00     1.092169E+03
  5.722368E+00     1.050729E+03
  6.579332E+00     1.005540E+03
  7.564633E+00     9.569576E+02
  8.697490E+00     9.054665E+02
  1.000000E+01     8.516530E+02
  1.149757E+01     7.961909E+02
  1.321941E+01     7.398146E+02
  1.519911E+01     6.832655E+02
  1.747528E+01     6.273419E+02
  2.009233E+01     5.727583E+02
  2.310130E+01     5.201691E+02
  2.656088E+01     4.701715E+02
  3.053856E+01     4.231973E+02
  3.511192E+01     3.796189E+02
  4.037017E+01     3.396266E+02
  4.641589E+01     3.033174E+02
  5.336699E+01     2.706376E+02
  6.135907E+01     2.414879E+02
  7.054802E+01     2.156454E+02
  8.111308E+01     1.928772E+02
  9.326033E+01     1.728844E+02
  1.072267E+02     1.553939E+02
  1.232847E+02     1.401101E+02
  1.417474E+02     1.267659E+02
  1.629751E+02     1.151225E+02
  1.873817E+02     1.049603E+02
  2.154435E+02     9.609216E+01
  2.477076E+02     8.835773E+01
  2.848036E+02     8.161923E+01
  3.274549E+02     7.575933E+01
  3.764936E+02     7.067729E+01
  4.328761E+02     6.628736E+01
  4.977024E+02     6.251512E+01
  5.722368E+02     5.929577E+01
  6.579332E+02     5.657191E+01
  7.564633E+02     5.429113E+01
  8.697490E+02     5.240907E+01
  1.000000E+03     5.085756E+01
