FILE CREATED BY  : PROGRAM DPASS - VERSION 2.00
DATABASE VERSION : 21.06
DATE AND TIME    : 08/08/2022 19:36:17
PROJECTILE       : F 
TARGET           : Rh
TABULATED OUTPUT : STOPPING CROSS SECTION VERSUS ENERGY
DATA TYPE        : RAW (ORIGINAL MESH)
ABSCISSA UNITS   : MeV/u
ORDINATE UNITS   : 10^(-15) eV cm^2


      E/n             S(E/n)

  1.000000E-03     6.079640E+01
  1.149757E-03     6.516445E+01
  1.321941E-03     6.984304E+01
  1.519911E-03     7.485317E+01
  1.747528E-03     8.021830E+01
  2.009233E-03     8.596228E+01
  2.310130E-03     9.211178E+01
  2.656088E-03     9.869547E+01
  3.053856E-03     1.057453E+02
  3.511192E-03     1.132959E+02
  4.037017E-03     1.213850E+02
  4.641589E-03     1.300551E+02
  5.336699E-03     1.393491E+02
  6.135907E-03     1.493151E+02
  7.054802E-03     1.600039E+02
  8.111308E-03     1.714698E+02
  9.326033E-03     1.837694E+02
  1.072267E-02     1.969586E+02
  1.232847E-02     2.110983E+02
  1.417474E-02     2.262467E+02
  1.629751E-02     2.424605E+02
  1.873817E-02     2.597912E+02
  2.154435E-02     2.782848E+02
  2.477076E-02     2.979746E+02
  2.848036E-02     3.188826E+02
  3.274549E-02     3.410134E+02
  3.764936E-02     3.643518E+02
  4.328761E-02     3.888632E+02
  4.977024E-02     4.144882E+02
  5.722368E-02     4.411415E+02
  6.579332E-02     4.687092E+02
  7.564633E-02     4.969969E+02
  8.697490E-02     5.258024E+02
  1.000000E-01     5.549668E+02
  1.149757E-01     5.843304E+02
  1.321941E-01     6.136929E+02
  1.519911E-01     6.427803E+02
  1.747528E-01     6.712299E+02
  2.009233E-01     6.985848E+02
  2.310130E-01     7.243157E+02
  2.656088E-01     7.478585E+02
  3.053856E-01     7.686660E+02
  3.511192E-01     7.862685E+02
  4.037017E-01     8.003245E+02
  4.641589E-01     8.106348E+02
  5.336699E-01     8.171132E+02
  6.135907E-01     8.197382E+02
  7.054802E-01     8.185183E+02
  8.111308E-01     8.134363E+02
  9.326033E-01     8.044789E+02
  1.072267E+00     7.917274E+02
  1.232847E+00     7.753708E+02
  1.417474E+00     7.556926E+02
  1.629751E+00     7.330195E+02
  1.873817E+00     7.076883E+02
  2.154435E+00     6.800355E+02
  2.477076E+00     6.503850E+02
  2.848036E+00     6.190735E+02
  3.274549E+00     5.864500E+02
  3.764936E+00     5.528507E+02
  4.328761E+00     5.186214E+02
  4.977024E+00     4.841811E+02
  5.722368E+00     4.499131E+02
  6.579332E+00     4.161848E+02
  7.564633E+00     3.833303E+02
  8.697490E+00     3.516662E+02
  1.000000E+01     3.214503E+02
  1.149757E+01     2.928834E+02
  1.321941E+01     2.661243E+02
  1.519911E+01     2.412688E+02
  1.747528E+01     2.182937E+02
  2.009233E+01     1.972415E+02
  2.310130E+01     1.780371E+02
  2.656088E+01     1.605951E+02
  3.053856E+01     1.448043E+02
  3.511192E+01     1.305492E+02
  4.037017E+01     1.177041E+02
  4.641589E+01     1.061516E+02
  5.336699E+01     9.577341E+01
  6.135907E+01     8.646396E+01
  7.054802E+01     7.812253E+01
  8.111308E+01     7.065971E+01
  9.326033E+01     6.399200E+01
  1.072267E+02     5.804345E+01
  1.232847E+02     5.274806E+01
  1.417474E+02     4.804042E+01
  1.629751E+02     4.386507E+01
  1.873817E+02     4.017007E+01
  2.154435E+02     3.690851E+01
  2.477076E+02     3.403803E+01
  2.848036E+02     3.152044E+01
  3.274549E+02     2.932012E+01
  3.764936E+02     2.740692E+01
  4.328761E+02     2.575231E+01
  4.977024E+02     2.433076E+01
  5.722368E+02     2.311912E+01
  6.579332E+02     2.209584E+01
  7.564633E+02     2.124017E+01
  8.697490E+02     2.053219E+01
  1.000000E+03     1.994614E+01
