7.308	0.5929	A	Mik17a (GO1)	
7.105	0.6051	A		
6.913	0.6127	A		
6.699	0.6263	A		
6.496	0.6385	A		
6.283	0.6522	A		
6.080	0.6659	A		
5.877	0.6841	A		
5.664	0.6993	A		
4.660	0.7997	B	Mik17a (GO2)	
4.874	0.7860	B		
5.173	0.7434	B		
5.365	0.7389	B		
5.664	0.6963	B		
5.899	0.6796	B		
6.144	0.6583	B		
6.358	0.6415	B		
6.593	0.6263	B		
