400.00	30.50	A	Kn80
600.00	24.50	A	
800.00	22.80	A	
1000.0	18.90	A	
892.11	6.963	B	Si72
1186.0	6.342	B	
1499.4	5.755	B	
1778.3	5.355	B	
2095.1	4.923	B	
2402.6	4.662	B	
2721.0	4.375	B	
3040.2	4.185	B	
3346.1	3.949	B	
3633.4	3.797	B	
3938.8	3.645	B	
4234.2	3.493	B	
4490.7	3.418	B	
4799.0	3.316	B	
5094.4	3.187	B	
5389.5	3.108	B	
5687.6	3.006	B	
5971.7	2.942	B	
