,Beta-decay energy (keV),Half life (years),Isotope,Beta-decay fraction,Average beta decay energy,Half life (seconds),Power density (W/g),Evaluation,Half life (log(years))
1875,-3109.6184,0.0019244809491216063,125Xe,0.0,183.3,60732.0,807.4007614245295,0.0,-6.253098984420878
1876,16530.0,7.288260197226658e-10,76Co,1.0,5.69,0.022999999999999996,3611852.259395679,2.8755500358317044e-67,-21.039586068475945
1877,-1809.8462,245500.0,234U,0.0,4603.5,7747390800000.0,8.492760267127146e-05,0.0,12.411052226216713
1878,10363.0,2.8424214769183967e-09,145I,1.0,5.69,0.0897,1892274.6835612268,8.062913241310069e-63,-19.67860951534034
1879,-2094.5,0.01456536618754278,155Tb,0.0,2.11,459648.0,0.990334296112866,0.0,-4.229108747277256
1880,-1271.0,1.901285268841737e-05,254Md,0.0,5.69,600.0,1247.766235885991,0.0,-10.87039535020681
1881,1792.6575,0.004200000000000001,98Tc,1.0,118.0,132541.92,303.7793880592527,2.9413900982619565e-17,-5.472670753692814
1882,2058.8368,2.065,134Cs,1.0,3.55,65166444.0,0.013594282657392296,1.4563484393864941e-07,0.7251302264129961
1883,-11139.0,3.485689659543185e-08,121Ce,0.0,5.69,1.1,1060524.5556599123,0.0,-17.172014825618632
1884,-4033.6302,unknown,164Er,0.0,5.69,unknown,unknown,0.0,0.0
1885,-2768.5,6.28374781352194e-05,159Ho,0.0,203.0,1982.9999999999998,21525.68909669307,0.0,-9.67495887690316
1886,-1504.4031,unknown,40Ar,0.0,5.69,unknown,unknown,0.0,0.0
1887,-4428.9417,0.00011027454559282074,183Ir,0.0,5.69,3480.0,298.741423715159,0.0,-9.112537432654436
1888,237.308,0.0011400866986082591,154Tb,0.0,172.0,35978.4,1038.0504501376242,0.0,-6.7766509680567415
1889,-5047.25,4.49970846959211e-07,164Ta,0.0,5.69,14.199999999999998,79740.7482637093,0.0,-14.614083040815741
1890,-1550.0,1.901285268841737e-06,283Ds,0.0,5.69,60.0,11141.025713860014,0.0,-13.172980443200855
1891,13230.0,3.1688087814028947e-10,68Cr,0.0,5.69,0.009999999999999998,4036776.054619029,0.0,-21.872495191411048
1892,10920.0,6.65449844094608e-10,118Mo,1.0,5.69,0.021,2326277.726390616,8.945079064935248e-68,-21.13055784668167
1893,-14971.0,2.050219281567673e-09,49Fe,0.0,5.69,0.06470000000000001,5601931.929805309,0.0,-20.00531908289824
1894,-5916.7727,9.696554871092858e-06,127La,0.0,5.69,305.99999999999994,4890.486868505119,0.0,-11.543739903470575
1895,3988.4006,1.4988465536035691e-06,35P,1.0,5.69,47.3,114093.68216438984,2.906156418145161e-42,-13.410814709925068
1896,-8940.0,1.410119907724288e-07,96Ag,0.0,5.69,4.449999999999999,412432.7489883447,0.0,-15.774420909244807
1897,-2059.1203,10.5379,133Ba,0.0,3.67,332550833.04,0.0027746815098520974,0.0,2.354978282275377
1898,-484.5225,unknown,153Eu,0.0,5.69,unknown,unknown,0.0,0.0
1899,-3546.919,unknown,21Ne,0.0,5.69,unknown,unknown,0.0,0.0
1900,*,unknown,102Sb,0.0,5.69,unknown,unknown,0.0,0.0
1901,-3990.0,unknown,152Gd,0.0,2146.5,unknown,unknown,0.0,0.0
1902,-2952.2124,1.9012852688417368e-08,223Th,0.0,5.69,0.6,843221.7335890154,0.0,-17.778150629188946
1903,8010.226,2.3766065860521712e-08,16C,1.0,5.69,0.75,10347816.766739696,1.0531909057136378e-54,-17.555007077874738
1904,-16339.0,1.4576520394453314e-07,80Zr,0.0,5.69,4.599999999999999,479966.97543466877,0.0,-15.741268701927908
1905,*,6.654498440946079e-11,162Os,0.0,5.69,0.0021,1694449.208111691,0.0,-23.433142939675715
1906,-21390.0,unknown,37Sc,0.0,5.69,unknown,unknown,0.0,0.0
1907,7980.0,3.168808781402895e-07,210Au,0.0,5.69,10.0,87535.69286919346,0.0,-14.96473991242891
1908,10320.0,1.6034172433898649e-09,104Sr,1.0,5.69,0.0506,2639427.5303651034,1.1531402738511255e-64,-20.251128708111672
1909,-9668.0,1.4893401272593606e-08,104Sb,0.0,5.69,0.47,2035452.8333846885,0.0,-18.02234758970099
